DINFLAG,BENZ,BENZ2,BENZ3,BRAND,ALTNO,ALTNO2,COLORCODE,REMARKS,DATE,COST,SELL,QTY,CURRENCY,FCAMOUNT,CONVERSION,LOCATION
,,,,GLYCO,H 914/6 (.75),,,,01/01/1993,0.00,1150.00,0,,0.00,0.00,
,,,,GLYCO,H 914/6 (STD.),,,,02/02/1993,947.00,1400.00,0,,0.00,0.00,
,,,,GLYCO,H 936/4 (.25),,,,12/31/1989,0.00,900.00,0,,0.00,0.00,
,,,,GLYCO,H 936/4 (.25),,,,10/25/1993,1116.00,1970.00,0,,0.00,0.00,
,,,,GLYCO,H 936/4 (.50),,,,12/31/1989,0.00,900.00,1,,0.00,0.00,
,,,,GLYCO,H 936/4 (STD.),,,,12/31/1989,0.00,800.00,0,,0.00,0.00,
,,,,GLYCO,H 951/5 (.25),,,,08/12/1993,731.23,1100.00,0,,0.00,0.00,
,,,,GLYCO,H 951/5 (.25),,,,10/25/1993,790.00,1400.00,0,,0.00,0.00,
,,,,GLYCO,H 951/5 (.50),,,,01/02/1991,0.00,1200.00,0,,0.00,0.00,
,,,,GLYCO,H 951/5 (.50),,,,01/01/1993,0.00,1200.00,0,,0.00,0.00,
,,,,GLYCO,H 951/5 (.50),,,,02/02/1993,695.00,1050.00,0,,0.00,0.00,
,,,,GLYCO,H 951/5 (.75),,,,01/01/1993,0.00,1100.00,0,,0.00,0.00,
,,,,GLYCO,H 951/5 (STD.),,,,08/12/1993,705.00,1000.00,0,,0.00,0.00,
,,,,GLYCO,H 951/5 (STD.),,,,10/25/1993,760.00,1350.00,0,,0.00,0.00,
,,,,GLYCO,H 951/6 (.25),,,,02/02/1993,825.00,1300.00,0,,0.00,0.00,
,,,,GLYCO,H 951/6 (.25),,,,10/25/1993,937.00,1650.00,0,,0.00,0.00,
,,,,GLYCO,H 951/6 (.50),,,,12/31/1989,0.00,750.00,0,,0.00,0.00,
,,,,GLYCO,H 951/6 (.50),,,,01/02/1992,0.00,1125.00,0,,0.00,0.00,
,,,,GLYCO,H 951/6 (.75),,,,12/31/1989,0.00,750.00,1,,0.00,0.00,
,,,,GLYCO,H 951/6 (STD.),,,,04/18/1990,602.00,850.00,0,,0.00,0.00,
,,,,GLYCO,H 951/6 (STD.),,,,02/02/1993,792.00,1275.00,0,,0.00,0.00,
,,,,GLYCO,H 956/7 (.25),,,,04/18/1990,1158.00,1620.00,1,,0.00,0.00,
,,,,GLYCO,H 956/7 (.50),,,,12/31/1989,0.00,1240.00,1,,0.00,0.00,
,,,,GLYCO,H 956/7 (.50),,,,04/18/1990,1158.00,1620.00,2,,0.00,0.00,
,,,,GLYCO,H 956/7 (.50),,,,01/01/1993,0.00,1620.00,1,,0.00,0.00,
,,,,GLYCO,H 956/7 (.50),,,,02/02/1993,1558.00,2600.00,2,,0.00,0.00,
,,,,GLYCO,H 956/7 (.75),,,,12/31/1989,0.00,1240.00,1,,0.00,0.00,
,,,,GLYCO,H 956/7 (STD.),,,,04/18/1990,1128.00,1600.00,0,,0.00,0.00,
,,,,GLYCO,H 977/5 (.25),,,,08/26/1992,749.00,1150.00,0,,0.00,0.00,
,,,,GLYCO,H 977/5 (.50),,,,12/31/1989,0.00,590.00,0,,0.00,0.00,
,,,,GLYCO,H 977/5 (.50),,,,04/18/1990,490.00,680.00,0,,0.00,0.00,
,,,,GLYCO,H 977/5 (STD.),,,,02/02/1993,616.00,1150.00,0,,0.00,0.00,
,,,,GLYCO,H 992/7 (.25),,,,04/18/1990,1985.00,2800.00,0,,0.00,0.00,
,,,,GLYCO,H 992/7 (.50),,,,04/18/1990,1985.00,2800.00,7,,0.00,0.00,
,,,,GLYCO,H 992/7 (.50),,,,01/02/1992,0.00,4200.00,0,,0.00,0.00,
,,,,GLYCO,H 992/7 (STD.),,,,04/18/1990,1955.00,2800.00,1,,0.00,0.00,
,,,,GLYCO,H 997/5 (.25),,,,10/25/1993,731.00,1300.00,0,,0.00,0.00,
,,,,GLYCO,H 997/5 (STD.),,,,08/26/1992,718.00,1150.00,0,,0.00,0.00,
,,,,GLYCO,H 997/5 (STD.),,,,10/25/1993,701.00,1200.00,0,,0.00,0.00,
,,,,GLYCO,H 997/6 (.25),,,,08/26/1992,898.00,1400.00,0,,0.00,0.00,
,,,,GLYCO,H 997/7 (.25),,,,05/23/1991,830.00,1500.00,0,,0.00,0.00,
,,,,GLYCO,H 997/7 (STD.),,,,08/26/1992,1005.00,1550.00,0,,0.00,0.00,
,,,,GLYCO,N 082/7 SEMI,,,,08/26/1992,1332.00,2000.00,0,,0.00,0.00,
,,,,GLYCO,N 082/7 SEMI,,,,01/01/1993,0.00,2000.00,0,,0.00,0.00,
,,,,GLYCO,N049/4 SEMI,,,,01/02/1992,0.00,800.00,0,,0.00,0.00,
,,,,GLYCO,N049/4 SEMI,,,,01/01/1993,0.00,800.00,0,,0.00,0.00,
,,,,GLYCO,N065/7 SEMI,,,,01/02/1992,0.00,800.00,0,,0.00,0.00,
,,,,HELLA,2DA 005 705-001,,,,11/14/1989,256.00,600.00,2,,0.00,0.00,
,,,,HELLA,3BB 002 768-661,,,,04/13/1993,321.00,550.00,0,,0.00,0.00,
,,,,HELLA,8GJ 002 525-201,,,,11/14/1989,82.34,120.00,0,,0.00,0.00,
,,,,HELLA,8XU 005 180-011,,,,11/14/1989,739.38,1500.00,0,,0.00,0.00,
,,,,HELLA,8XU 005 180-021,,,,11/14/1989,739.38,1500.00,0,,0.00,0.00,
,,,,HIRSCHMANN,822 117-001,,,,10/29/1990,719.00,1100.00,0,,0.00,0.00,
,,,,HIRSCHMANN,822 117-001,,,,01/02/1993,625.00,1100.00,0,,0.00,0.00,
,,,,HIRSCHMANN,822 118-001,,,,01/02/1992,0.00,1150.00,0,,0.00,0.00,
,,,,HIRSCHMANN,822 119 001,,,,01/01/1993,0.00,960.00,0,,0.00,0.00,
,,,,HIRSCHMANN,822 120-001,,,,01/02/1993,592.00,1050.00,0,,0.00,0.00,
,,,,HIRSCHMANN,822 120-001,,,,02/26/1993,805.00,1400.00,0,,0.00,0.00,
,,,,HIRSCHMANN,822 121-001,,,,01/01/1993,0.00,1200.00,0,,0.00,0.00,
,,,,HIRSCHMANN,822 123-001,,,,01/02/1993,714.00,1300.00,0,,0.00,0.00,
,,,,HIRSCHMANN,822 892-001,,,,11/12/1993,956.00,1700.00,0,,0.00,0.00,
,,,,HIRSCHMANN,825 948-102,,,,05/22/1992,553.00,910.00,0,,0.00,0.00,
,,,,HIRSCHMANN,920 772-001,,,,07/27/1993,939.00,1500.00,0,,0.00,0.00,
,,,,HIRSCHMANN,920 776-001,,,,11/22/1991,3973.00,7000.00,0,,0.00,0.00,
,,,,HIRSCHMANN,920 776-001,,,,01/02/1992,0.00,7000.00,0,,0.00,0.00,
,,,,HIRSCHMANN,921 008-001,,,,01/02/1993,1818.00,3300.00,0,,0.00,0.00,
,,,,HIRSCHMANN,921 172-001,,,,11/12/1993,1112.00,1900.00,0,,0.00,0.00,
,,,,HIRSCHMANN,921 202-001,,,,05/22/1992,989.00,1700.00,0,,0.00,0.00,
,,,,HIRSCHMANN,921 202-001,,,,05/27/1992,1091.00,1800.00,0,,0.00,0.00,
,,,,HIRSCHMANN,921 208-001,,,,02/26/1993,2941.00,5000.00,0,,0.00,0.00,
,,,,HIRSCHMANN,921 504-002,,,,11/12/1993,3482.00,5900.00,0,,0.00,0.00,
,,,,HJS,13-6319,,,,12/27/1989,0.00,210.00,0,,0.00,0.00,
,,,,HJS,13-6345,,,,01/02/1991,0.00,220.00,0,,0.00,0.00,
,,,,HS,130 04 1,,,,12/31/1989,0.00,750.00,1,,0.00,0.00,
,,,,HS,130 04 2,,,,12/31/1989,0.00,750.00,1,,0.00,0.00,
,,,,HS,130 21 1,,,,12/31/1989,0.00,480.00,1,,0.00,0.00,
,,,,HS,130 21 2,,,,12/31/1989,0.00,480.00,1,,0.00,0.00,
,,,,HS,130 31 1,,,,12/31/1989,0.00,480.00,1,,0.00,0.00,
,,,,HS,130 31 2,,,,12/31/1989,0.00,480.00,1,,0.00,0.00,
,,,,HS,131 04 1,,,,12/31/1989,0.00,1100.00,0,,0.00,0.00,
,,,,HS,131 04 2,,,,12/31/1989,0.00,1100.00,1,,0.00,0.00,
,,,,HS,131 05 1,,,,12/31/1989,0.00,450.00,2,,0.00,0.00,
,,,,HS,131 05 2,,,,12/31/1989,0.00,450.00,2,,0.00,0.00,
,,,,HS,131 21 1,,,,12/31/1989,0.00,885.00,2,,0.00,0.00,
,,,,HS,131 21 2,,,,12/31/1989,0.00,885.00,2,,0.00,0.00,
,,,,HS,131 31 1,,,,12/31/1989,0.00,885.00,2,,0.00,0.00,
,,,,HS,131 31 2,,,,12/31/1989,0.00,885.00,2,,0.00,0.00,
,,,,HS,131 31 2,,,,01/02/1992,0.00,1330.00,0,,0.00,0.00,
,,,,HS,131 46 0,,,,12/31/1989,0.00,950.00,1,,0.00,0.00,
,,,,HS,132 03 1,,,,12/31/1989,0.00,1100.00,0,,0.00,0.00,
,,,,HS,132 03 2,,,,12/31/1989,0.00,1100.00,0,,0.00,0.00,
,,,,HS,132 04 1,,,,12/31/1989,0.00,1100.00,1,,0.00,0.00,
,,,,HS,132 04 2,,,,01/02/1991,0.00,1650.00,1,,0.00,0.00,
,,,,HS,132 21 1,,,,12/31/1989,0.00,640.00,1,,0.00,0.00,
,,,,HS,132 21 2,,,,12/31/1989,0.00,640.00,1,,0.00,0.00,
,,,,HS,132 31 1,,,,12/31/1989,0.00,640.00,2,,0.00,0.00,
,,,,HS,132 31 2,,,,12/31/1989,0.00,640.00,0,,0.00,0.00,
,,,,HS,135 04 1,,,,12/31/1989,0.00,1100.00,2,,0.00,0.00,
,,,,HS,135 04 2,,,,12/31/1989,0.00,1100.00,1,,0.00,0.00,
,,,,HS,135 04 2,,,,01/02/1991,0.00,1650.00,1,,0.00,0.00,
,,,,HS,135 05 1,,,,12/31/1989,0.00,720.00,3,,0.00,0.00,
,,,,HS,135 05 2,,,,12/31/1989,0.00,720.00,3,,0.00,0.00,
,,,,HS,135 25 2,,,,12/31/1989,0.00,560.00,2,,0.00,0.00,
,,,,HS,135 31 1,,,,12/31/1989,0.00,480.00,3,,0.00,0.00,
,,,,HS,135 31 2,,,,12/31/1989,0.00,480.00,3,,0.00,0.00,
,,,,HS,135 51 1,,,,12/31/1989,0.00,480.00,3,,0.00,0.00,
,,,,HS,135 51 2,,,,12/31/1989,0.00,480.00,3,,0.00,0.00,
,,,,HS,137 04 1,,,,12/31/1989,0.00,1100.00,0,,0.00,0.00,
,,,,HS,137 04 2,,,,12/31/1989,0.00,1100.00,2,,0.00,0.00,
,,,,HS,137 04 2,,,,01/01/1993,0.00,1500.00,0,,0.00,0.00,
,,,,HS,137 05 1,,,,12/31/1989,0.00,630.00,1,,0.00,0.00,
,,,,HS,137 05 2,,,,12/31/1989,0.00,630.00,1,,0.00,0.00,
,,,,HS,137 13 1,,,,12/31/1989,0.00,1215.00,1,,0.00,0.00,
,,,,HS,137 13 2,,,,12/31/1989,0.00,1215.00,1,,0.00,0.00,
,,,,HS,137 31 1,,,,12/31/1989,0.00,520.00,0,,0.00,0.00,
,,,,HS,137 31 2,,,,12/31/1989,0.00,520.00,0,,0.00,0.00,
,,,,HS,137 46 0,,,,12/31/1989,0.00,1050.00,1,,0.00,0.00,
,,,,HS,137 51 1,,,,12/31/1989,0.00,520.00,0,,0.00,0.00,
,,,,HS,137 51 2,,,,12/31/1989,0.00,520.00,0,,0.00,0.00,
,,,,HS,137 55 1,,,,12/31/1989,0.00,995.00,2,,0.00,0.00,
,,,,HS,137 55 2,,,,12/31/1989,0.00,995.00,2,,0.00,0.00,
,,,,HYLOMAR,503 00 025,,,,03/03/1993,109.00,210.00,0,,0.00,0.00,
,,,,HYLOMAR,503 00 025,,,,10/13/1993,138.10,210.00,0,,0.00,0.00,
,,,,HYLOMAR,503 00 026,,,,05/19/1993,44.00,70.00,0,,0.00,0.00,
,,,,INTRA,022/010,,,,08/27/1993,136.00,300.00,0,,0.00,0.00,
,,,,INTRA,651455,,,,01/01/1993,0.00,4500.00,0,,0.00,0.00,
,,,,KNECHT,AF 50,,,,01/02/1992,0.00,180.00,0,,0.00,0.00,
,,,,KNECHT,AF 50,,,,01/01/1993,0.00,180.00,0,,0.00,0.00,
,,,,KNECHT,KX 36 (EK 404),,,,04/28/1990,82.00,130.00,0,,0.00,0.00,
,,,,KS,92 800 600,,,,12/31/1989,0.00,2400.00,1,,0.00,0.00,
,102 030 27 18,102 030 34 18,102 030 35 19,KS,93 613 600,,,,12/31/1989,0.00,8000.00,0,,0.00,0.00,
,,,,LUK,622 0062 06,,,,07/14/1990,3434.00,5200.00,0,,0.00,0.00,
,,,,LUK,622 0062 06,,,,10/08/1993,2674.00,4800.00,0,,0.00,0.00,
,,,,LUK,622 0063 06,,,,01/01/1993,0.00,6670.00,0,,0.00,0.00,
,,,,LUK,622 0154 00,,,,07/14/1990,3283.00,4500.00,0,,0.00,0.00,
,,,,LUK,622 0154 06,623 0080 06,,,10/08/1993,2674.00,4800.00,0,,0.00,0.00,
,,,,LUK,623 0085 06,,,,07/14/1990,3811.00,5200.00,0,,0.00,0.00,
,,,,LUK,623 0085 06,,,,01/02/1991,0.00,6000.00,0,,0.00,0.00,
,,,,LUK,623 0085 06,,,,01/02/1992,0.00,6000.00,0,,0.00,0.00,
,,,,LUK,623 0223 06,,,,10/08/1993,3488.00,6000.00,0,,0.00,0.00,
,,,,MAHLE,001 75 01,,,,01/02/1991,0.00,16500.00,0,,0.00,0.00,
,,,,MAHLE,001 83 01,,,,08/23/1993,7147.00,10500.00,0,,0.00,0.00,
,,,,MAHLE,001 83 02,,,,08/23/1993,7147.00,10500.00,1,,0.00,0.00,
,,,,MAHLE,001 83 03,,,,04/18/1990,5110.00,7000.00,1,,0.00,0.00,
,,,,MAHLE,001 86 00,,,,03/19/1993,6904.00,11000.00,0,,0.00,0.00,
,,,,MAHLE,001 87 00,,,,08/23/1993,7368.00,11000.00,8,,0.00,0.00,
,,,,MAHLE,001 87 01,,,,12/31/1989,0.00,6400.00,1,,0.00,0.00,
,,,,MAHLE,001 87 02,,,,08/23/1993,7368.00,11500.00,2,,0.00,0.00,
,,,,MAHLE,001 96 01,,,,08/23/1993,19136.00,28500.00,1,,0.00,0.00,
,,,,MAHLE,001 97 01,,,,04/29/1992,17617.00,26000.00,0,,0.00,0.00,
,,,,MAHLE,001 97 01,,,,08/23/1993,17628.00,26000.00,0,,0.00,0.00,
,,,,MAHLE,001 97 02,,,,12/31/1989,0.00,16000.00,0,,0.00,0.00,
,,,,MAHLE,002 02 01,,,,04/18/1990,8807.00,12500.00,1,,0.00,0.00,
,,,,MAHLE,002 02 02,,,,04/18/1990,8807.00,12500.00,1,,0.00,0.00,
,,,,MAHLE,002 03 00,,,,06/24/1993,12580.00,18000.00,0,,0.00,0.00,
,,,,MAHLE,002 03 00,,,,07/28/1993,13331.00,18000.00,0,,0.00,0.00,
,,,,MAHLE,002 03 01,,,,06/24/1993,12580.00,18000.00,0,,0.00,0.00,
,,,,MAHLE,002 03 01,,,,08/23/1993,11760.00,18000.00,0,,0.00,0.00,
,,,,MAHLE,002 05 00,,,,03/24/1993,7075.00,10500.00,0,,0.00,0.00,
,,,,MAHLE,002 05 00,,,,05/14/1993,7096.00,10500.00,0,,0.00,0.00,
,,,,MAHLE,002 05 00,,,,08/23/1993,6937.00,10500.00,0,,0.00,0.00,
,,,,MAHLE,002 05 01,,,,08/23/1993,6937.00,10500.00,0,,0.00,0.00,
,,,,MAHLE,002 05 02,,,,08/23/1993,6937.00,10500.00,0,,0.00,0.00,
,,,,MAHLE,002 05 03,,,,08/23/1993,6937.00,10500.00,0,,0.00,0.00,
,,,,MAHLE,002 07 00,,,,03/24/1993,7541.00,11000.00,0,,0.00,0.00,
,,,,MAHLE,002 07 00,,,,08/23/1993,7369.00,11000.00,0,,0.00,0.00,
,,,,MAHLE,002 11 00,,,,08/23/1993,12451.00,18500.00,1,,0.00,0.00,
,102 030 27 18,,,MAHLE,002 15 00,,,,12/31/1989,0.00,8500.00,1,,0.00,0.00,
,102 030 27 18,102 030 34 18,102 030 35 19,MAHLE,002 15 10,,,,12/31/1989,0.00,8500.00,0,,0.00,0.00,
,,,,MAHLE,002 15 11,,,,03/24/1993,8397.00,12500.00,0,,0.00,0.00,
,,,,MAHLE,002 15 11,,,,05/05/1993,8716.00,12500.00,0,,0.00,0.00,
,,,,MAHLE,002 15 11,,,,05/14/1993,8516.00,12500.00,0,,0.00,0.00,
,,,,MAHLE,002 15 11,,,,06/08/1993,8172.00,12500.00,0,,0.00,0.00,
,,,,MAHLE,002 15 11,,,,08/23/1993,8133.00,12500.00,0,,0.00,0.00,
,,,,MAHLE,002 15 12,,,,04/18/1990,5815.00,8500.00,1,,0.00,0.00,
,,,,MAHLE,002 15 12,,,,01/01/1993,0.00,12750.00,0,,0.00,0.00,
,,,,MAHLE,002 17 01,,,,01/02/1992,0.00,13500.00,0,,0.00,0.00,
,,,,MAHLE,002 17 11,002 17 21,,,08/23/1993,8771.00,13500.00,0,,0.00,0.00,
,,,,MAHLE,002 17 21,,,,07/26/1992,9012.00,13500.00,0,,0.00,0.00,
,,,,MAHLE,002 33 00,,,,08/23/1993,11107.00,17500.00,0,,0.00,0.00,
,,,,MAHLE,002 33 01,,,,12/20/1990,14970.00,18000.00,0,,0.00,0.00,
,,,,MAHLE,002 33 02,,,,04/18/1990,7942.00,12000.00,0,,0.00,0.00,
,,,,MAHLE,002 33 02,,,,08/23/1993,11107.00,17500.00,0,,0.00,0.00,
,,,,MAHLE,002 35 00,,,,12/31/1989,0.00,10500.00,0,,0.00,0.00,
,,,,MAHLE,002 35 01,,,,12/31/1989,0.00,10500.00,0,,0.00,0.00,
,,,,MAHLE,002 35 01,,,,01/02/1991,0.00,16000.00,0,,0.00,0.00,
,,,,MAHLE,002 37 00,,,,08/23/1993,10181.00,16500.00,0,,0.00,0.00,
,,,,MAHLE,002 37 01,,,,08/23/1993,10181.00,16500.00,0,,0.00,0.00,
,,,,MAHLE,002 37 02,,,,08/23/1993,10181.00,16500.00,2,,0.00,0.00,
,,,,MAHLE,002 39 01,,,,08/23/1993,12479.00,18000.00,0,,0.00,0.00,
,,,,MAHLE,002 44 00,,,,12/31/1989,0.00,2400.00,0,,0.00,0.00,
,,,,MAHLE,002 48 00,,,,01/01/1993,0.00,3700.00,0,,0.00,0.00,
,,,,MAHLE,002 48 00,,,,08/23/1993,2711.00,3900.00,0,,0.00,0.00,
,,,,MAHLE,002 49 00,,,,04/29/1992,1811.00,3300.00,0,,0.00,0.00,
,,,,MAHLE,002 49 00,,,,08/11/1992,7156.00,3300.00,0,,0.00,0.00,
,,,,MAHLE,002 49 00,,,,01/01/1993,0.00,3300.00,0,,0.00,0.00,
,,,,MAHLE,002 51 01,,,,01/02/1992,0.00,25500.00,0,,0.00,0.00,
,,,,MAHLE,002 51 02,,,,04/18/1990,12254.00,17000.00,1,,0.00,0.00,
,,,,MAHLE,002 60 00,,,,04/18/1990,6410.00,9000.00,0,,0.00,0.00,
,,,,MAHLE,002 60 01,,,,08/23/1993,8965.00,13500.00,0,,0.00,0.00,
,,,,MAHLE,002 60 02,,,,04/18/1990,6410.00,9000.00,0,,0.00,0.00,
,,,,MAHLE,002 69 01,,,,07/18/1992,9532.00,13500.00,0,,0.00,0.00,
,,,,MAHLE,002 69 10,002 69 00,,,08/23/1993,9160.00,13800.00,0,,0.00,0.00,
,,,,MAHLE,002 69 11,002 69 01,,,08/23/1993,9160.00,13800.00,0,,0.00,0.00,
,,,,MAHLE,002 69 12,002 69 02,,,08/23/1993,9160.00,13800.00,0,,0.00,0.00,
,,,,MAHLE,002 70 01,,,,04/29/1992,8515.00,13500.00,0,,0.00,0.00,
,,,,MAHLE,002 70 01,,,,08/23/1993,8767.00,13500.00,0,,0.00,0.00,
,,,,MAHLE,002 70 02,,,,04/18/1990,6268.00,9000.00,0,,0.00,0.00,
,,,,MAHLE,002 70 02,,,,11/18/1991,9430.00,13800.00,0,,0.00,0.00,
,,,,MAHLE,002 71 11,,,,08/23/1993,9970.00,15000.00,0,,0.00,0.00,
,,,,MEYLE,003 2312,,,,01/01/1993,0.00,945.00,0,,0.00,0.00,
,,,,OGOS,106 12 349,,,,02/24/1990,950.00,1500.00,0,,0.00,0.00,
,,,,OGOS,106 12 393,,,,11/29/1991,1262.00,1900.00,0,,0.00,0.00,
,,,,OGOS,106 12 619,,,,02/24/1990,950.00,1500.00,0,,0.00,0.00,
,,,,OGOS,106 12 619,,,,01/01/1993,0.00,1900.00,0,,0.00,0.00,
,,,,OGOS,106 12 620,,,,01/02/1993,1462.00,2200.00,0,,0.00,0.00,
,,,,OGOS,106 12 623,,,,01/02/1993,1462.00,2200.00,0,,0.00,0.00,
,,,,OGOS,106 12 625,,,,01/02/1993,1462.00,2200.00,0,,0.00,0.00,
,,,,PHILIPS,12569,,,,06/08/1993,104.00,180.00,0,,0.00,0.00,
,,,,PVL,184 SCREW ON,,,,11/11/1992,432.00,800.00,0,,0.00,0.00,
,,,,PVL,185 SAE FEMALE,,,,11/11/1992,1714.00,2700.00,0,,0.00,0.00,
,,,,PVL,185 SAE FEMALE,,,,01/01/1993,0.00,2700.00,0,,0.00,0.00,
,,,,PVL,186 SCREW ON,,,,01/02/1992,0.00,6350.00,0,,0.00,0.00,
,,,,PVL,214,,,,11/11/1992,2378.00,4300.00,0,,0.00,0.00,
,,,,PVL,214,,,,01/01/1993,0.00,4300.00,0,,0.00,0.00,
,,,,PVL,214,,,,01/01/1993,0.00,4300.00,0,,0.00,0.00,
,,,,PVL,217,,,,12/31/1989,0.00,2900.00,0,,0.00,0.00,
,,,,SCHAFER,102 12 520,,,,03/03/1993,1087.00,1900.00,0,,0.00,0.00,
,,,,SCHAFER,103 12 208,,,,12/31/1989,0.00,3200.00,0,,0.00,0.00,
,,,,SCHAFER,103 12 244,,,,02/24/1990,2391.00,3750.00,0,,0.00,0.00,
,,,,SCHAFER,103 12 244,,,,01/02/1992,0.00,5625.00,0,,0.00,0.00,
,,,,SCHAFER,116 12 675,,,,05/27/1992,629.00,1100.00,0,,0.00,0.00,
,,,,SCHAFER,315 12 070,,,,12/31/1989,0.00,95.00,1,,0.00,0.00,
,,,,SCHAFER,315 12 071,,,,05/19/1993,163.00,260.00,0,,0.00,0.00,
,,,,SCHAFER,315 12 073,,,,12/31/1989,0.00,200.00,0,,0.00,0.00,
,,,,SCHAFER,315 12 074,,,,05/19/1993,145.00,230.00,0,,0.00,0.00,
,,,,SCHAFER,315 12 075,,,,03/03/1993,212.38,360.00,0,,0.00,0.00,
,,,,SCHAFER,315 12 529,,,,01/02/1992,0.00,585.00,0,,0.00,0.00,
,,,,SCHAFER,315 12 532,,,,11/29/1991,452.00,700.00,0,,0.00,0.00,
,,,,SCHAFER,315 12 532,,,,01/01/1993,0.00,700.00,0,,0.00,0.00,
,,,,SCHAFER,503 00 020,,,,11/29/1991,68.00,100.00,0,,0.00,0.00,
,,,,TRW,09-1623-00,,,,01/02/1992,0.00,4275.00,3,,0.00,0.00,
,,,,TRW,09-1623-50,,,,01/02/1992,0.00,4275.00,0,,0.00,0.00,
,,,,TRW,64-2661,,,,12/31/1989,0.00,695.00,0,,0.00,0.00,
,,,,TRW,64-2661,,,,01/02/1992,0.00,1050.00,0,,0.00,0.00,
,,,,ZIEGLER,7 0087,,,,05/09/1990,1135.00,1750.00,0,,0.00,0.00,
,,,,ZIEGLER,7 0087,,,,01/01/1993,0.00,2015.00,0,,0.00,0.00,
,,,,ZIEGLER,7 0164,,,,12/31/1989,0.00,6400.00,1,,0.00,0.00,
,,,,ZIEGLER,7 0165,,,,12/27/1989,0.00,1700.00,0,,0.00,0.00,
,,,,ZIEGLER,7 0171,,,,05/09/1990,2838.00,4320.00,2,,0.00,0.00,
,,,,ZIEGLER,7 0192,,,,05/09/1990,5465.00,8320.00,0,,0.00,0.00,
,,,,ZIEGLER,7 0200,,,,05/09/1990,3363.00,5120.00,0,,0.00,0.00,
,,,,ZIEGLER,7 0206,,,,01/02/1992,0.00,9200.00,1,,0.00,0.00,
,,,,ZIEGLER,7 0470,,,,05/09/1990,2270.00,3500.00,0,,0.00,0.00,
,,,,ZIEGLER,7 4077,,,,01/02/1992,0.00,5700.00,0,,0.00,0.00,
,,,,ZIEGLER,7 4080,,,,01/01/1993,0.00,6300.00,0,,0.00,0.00,
,,,,ZIEGLER,7 5990,,,,05/29/1991,726.00,1300.00,0,,0.00,0.00,
,000 016 01 34,,,DB,,,,,09/28/1992,441.00,770.00,0,,0.00,0.00,
,000 017 69 12,,,BOSCH,0 434 250 072,,,,04/18/1990,225.00,300.00,0,,0.00,0.00,
,000 017 69 12,,,BOSCH,0 434 250 072,,,,01/01/1993,0.00,450.00,0,,0.00,0.00,
,000 030 04 24,,,TRW,09-26121-00,,,,02/25/1993,1517.00,2700.00,0,,0.00,0.00,
,000 030 65 24,,,TRW,09-2690-00,,,,12/31/1989,0.00,2100.00,1,,0.00,0.00,
,000 030 91 24,,,TRW,09-26107-50,,,,12/31/1989,0.00,3470.00,0,,0.00,0.00,
,000 070 00 43,,,PIERBURG,4.07266.15,,,,12/31/1989,0.00,535.00,0,,0.00,0.00,
,000 070 01 42,,,FEBI,8637,,,,08/30/1993,133.00,250.00,0,,0.00,0.00,
,000 070 01 42,,,MEYLE,,,,,04/03/1992,144.00,250.00,0,,0.00,0.00,
,000 070 02 68,,,MEYLE,,,,,07/14/1993,209.00,350.00,0,,0.00,0.00,
,000 070 02 87,,,MEYLE,,,,,02/14/1992,119.31,220.00,0,,0.00,0.00,
,000 070 04 87,,,FEBI,8640,,,,06/22/1993,82.00,140.00,0,,0.00,0.00,
,000 070 08 87,,,MEYLE,,,,,01/02/1991,0.00,460.00,0,,0.00,0.00,
,000 070 09 53,,,MEYLE,5.12855.01,,,,01/02/1991,0.00,950.00,0,,0.00,0.00,
,000 070 09 53,,,MEYLE,5.12855.01,,,,01/01/1993,0.00,950.00,0,,0.00,0.00,
,000 070 10 67,,,MEYLE,5.11990.00,,,,12/31/1989,0.00,720.00,0,,0.00,0.00,
,000 070 18 53,,,BOSCH,1 427 133 037,,,,12/30/1989,0.00,970.00,0,,0.00,0.00,
,000 070 18 53,,,EFFBE,1 427 133 037,,,,12/31/1989,0.00,500.00,0,,0.00,0.00,
,000 070 18 53,,,EFFBE,1 427 133 037,,,,01/02/1992,0.00,750.00,1,,0.00,0.00,
,000 070 18 87,,,DB,,,,,01/29/1990,272.00,420.00,0,,0.00,0.00,
,000 070 19 87,,,MEYLE,,,,,01/03/1990,0.00,142.00,0,,0.00,0.00,
,000 070 20 53,,,BOSCH,1 427 133 091,,,,11/07/1993,981.00,1740.00,0,,0.00,0.00,
,000 070 20 53,,,DB,1 427 133 091,,,,01/29/1990,840.00,1300.00,0,,0.00,0.00,
,000 070 20 62,,,BOSCH,0 438 140 065,,,,11/07/1993,2785.00,4900.00,0,,0.00,0.00,
,000 070 21 47,,,PIERBURG,5.18442.00,,,,09/14/1992,2840.00,4500.00,0,,0.00,0.00,
,000 070 24 53,,,EFFBE,1 427 133 093,,,,12/30/1989,0.00,875.00,0,,0.00,0.00,
,000 070 24 53,,,EFFBE,1 427 133 093,,,,01/02/1992,0.00,1315.00,0,,0.00,0.00,
,000 070 24 53,,,EFFBE,1 427 133 093,,,,01/01/1993,0.00,1315.00,0,,0.00,0.00,
,000 070 33 53,,,BOSCH,1 427 133 094,,,,11/07/1993,981.00,1750.00,0,,0.00,0.00,
,000 070 40 62,,,BOSCH,3 437 010 027,,,,01/01/1993,0.00,4300.00,0,,0.00,0.00,
